სხვა სკოლა,აბაშა
წყემის საჯარო,აბაშა
კეთილარის საჯარო,აბაშა
სამიქაოს საჯარო,აბაშა
მაიდნის საჯარო,აბაშა
ტყვირის საჯარო,აბაშა
სეფიეთის საჯარო,აბაშა
კონსტანტინე გამსახურდიას სახელობის    ძველი  საჯარო,აბაშა
№2 საჯარო,აბაშა
ნაესაკოვოს საჯარო,აბაშა
კვათანის საჯარო,აბაშა
მარანის საჯარო,აბაშა
ონტოფოს საჯარო,აბაშა
ქოლობნის საჯარო,აბაშა
ეწერის საჯარო,აბაშა
გეზათის საჯარო,აბაშა
საგვაზავოს საჯარო,აბაშა
სუჯუნის საჯარო,აბაშა
განათლებისკარის საჯარო,აბაშა
გაუწყინარის საჯარო,აბაშა
ნოღოხაშის საჯარო,აბაშა
№1 საჯარო,აბაშა
პირველი მაისის საჯარო,აბაშა
ზანათის საჯარო,აბაშა
სპს  დაგმარა ცანავა ხელოსანი 95,აბაშა
მაცხოვრისკარის საჯარო,აბაშა
3,აბაშა
სწავლის ძირი,აბაშა
სხვა,ადიგენი
აბასთუმნის საჯარო სკოლა,ადიგენი
აბასთუმნის საჯარო სკოლა,ადიგენი
არლის საჯარო სკოლა,ადიგენი
ბენარის საჯარო სკოლა,ადიგენი
ბოლაჯურის საჯარო სკოლა,ადიგენი
გომაროს საჯარო სკოლა,ადიგენი
დაბა ადიგენის საჯარო სკოლა,ადიგენი
დერცელის საჯარო სკოლა,ადიგენი
დიდი სმადის საჯარო სკოლა,ადიგენი
ვარხანის საჯარო სკოლა,ადიგენი
ზანავის საჯარო სკოლა,ადიგენი
ზარზმის საჯარო სკოლა,ადიგენი
კახარეთის საჯარო სკოლა,ადიგენი
ლელოვნის საჯარო სკოლა,ადიგენი
მლაშის საჯარო სკოლა,ადიგენი
მოხის საჯარო სკოლა,ადიგენი
უდის №1 საჯარო სკოლა,ადიგენი
უდის №2 საჯარო სკოლა,ადიგენი
ფხეროს საჯარო სკოლა,ადიგენი
ქვემო ენთელის საჯარო სკოლა,ადიგენი
ღორთუბნის საჯარო სკოლა,ადიგენი
წახანის საჯარო სკოლა,ადიგენი
ჭელის საჯარო სკოლა,ადიგენი
ჭეჭლის საჯარო სკოლა,ადიგენი
ხევაშენის საჯარო სკოლა,ადიგენი
2,ადიგენი
ადიგენის,ადიგენი
იმერთუბნის,ადიგენი
იჯარეთის,ადიგენი
საჯარო,ადიგენი
ღორძეს,ადიგენი
სხვა,ამბროლაური
№1,ამბროლაური
№2,ამბროლაური
ბოსტანის საჯარო სკოლა,ამბროლაური
ბუგეულის საჯარო სკოლა,ამბროლაური
ველევის საჯარო სკოლა,ამბროლაური
თლუღის საჯარო სკოლა,ამბროლაური
კვაცხუთის საჯარო სკოლა,ამბროლაური
ლიხეთის საჯარო სკოლა,ამბროლაური
ნამანევის საჯარო სკოლა,ამბროლაური
ნიკორწმინდას საჯარო სკოლა,ამბროლაური
პატარა ონის საჯარო სკოლა,ამბროლაური
ჟოშხის საჯარო სკოლა,ამბროლაური
სადმელის საჯარო სკოლა,ამბროლაური
ტოლის საჯარო სკოლა,ამბროლაური
ურავის საჯარო სკოლა,ამბროლაური
ჩორჯოს საჯარო სკოლა,ამბროლაური
წესის საჯარო სკოლა,ამბროლაური
ჭელიაღელის საჯარო სკოლა,ამბროლაური
ჭრებალოს საჯარო სკოლა,ამბროლაური
ჭყვიშის საჯარო სკოლა,ამბროლაური
ხვანჭკარის საჯარო სკოლა,ამბროლაური
ხოტევის საჯარო სკოლა,ამბროლაური
მეორე ტოლის,ამბროლაური
სხვა,ასპინძა
აწყვიტის საჯარო სკოლა,ასპინძა
დაბა ასპინძის საჯარო სკოლა,ასპინძა
დამალის საჯარო სკოლა,ასპინძა
ზველის საჯარო სკოლა,ასპინძა
იდუმალის საჯარო სკოლა,ასპინძა
ივერიის საჯარო სკოლა,ასპინძა
მირაშხანის საჯარო სკოლა,ასპინძა
ნაქალაქევის საჯარო სკოლა,ასპინძა
ნიჯგორის საჯარო სკოლა,ასპინძა
ოთის საჯარო სკოლა,ასპინძა
ორგორის საჯარო სკოლა,ასპინძა
ოშორის საჯარო სკოლა,ასპინძა
რუსთავის საჯარო სკოლა,ასპინძა
საროს საჯარო სკოლა,ასპინძა
ტოლოშის საჯარო სკოლა,ასპინძა
ჭობარეთის საჯარო სკოლა,ასპინძა
ხერთვისის საჯარო სკოლა,ასპინძა
ხიზაბავრის საჯარო სკოლა,ასპინძა
2,ასპინძა
სხვა სკოლა,ახალქალაქი
ჩუნჩხის საჯარო,ახალქალაქი
ხანდოს საჯარო,ახალქალაქი
ზაკის საჯარო,ახალქალაქი
კუმურდოს საჯარო,ახალქალაქი
ორჯის საჯარო,ახალქალაქი
ხულგუმოს საჯარო,ახალქალაქი
გომანის საჯარო,ახალქალაქი
ვარე საჯარო,ახალქალაქი
დიდი სამსარის საჯარო,ახალქალაქი
კიროვაკანის საჯარო,ახალქალაქი
კოთელიის საჯარო,ახალქალაქი
აზმანის საჯარო,ახალქალაქი
ჩამდურის საჯარო,ახალქალაქი
დადეშის საჯარო,ახალქალაქი
მურჯახეთის საჯარო,ახალქალაქი
თახჩის საჯარო,ახალქალაქი
აგანის საჯარო,ახალქალაქი
ბარალეთის №2 საჯარო,ახალქალაქი
ალასტანის საჯარო,ახალქალაქი
სულდის საჯარო,ახალქალაქი
ილია ჭავჭავაძის სახელობის   №3 საჯარო,ახალქალაქი
ხორენიის საჯარო,ახალქალაქი
აზავრეთის საჯარო,ახალქალაქი
№2 საჯარო,ახალქალაქი
იხტილის საჯარო,ახალქალაქი
მოდეგამის საჯარო,ახალქალაქი
ოკამის №1 საჯარო,ახალქალაქი
"სეროფე ბენგოიანლევონიანის ,,ჯი” სახელობის    კარწახის საჯარო",ახალქალაქი
ლომატურცხის საჯარო,ახალქალაქი
ქარცეფის საჯარო,ახალქალაქი
ვაჩიანის საჯარო,ახალქალაქი
გოკიოს საჯარო,ახალქალაქი
ტურცხის საჯარო,ახალქალაქი
ხავეთის საჯარო,ახალქალაქი
№5 საჯარო,ახალქალაქი
ბავრის საჯარო,ახალქალაქი
კოჩიოს საჯარო,ახალქალაქი
ოლავერდის საჯარო,ახალქალაქი
ღადოლარის საჯარო,ახალქალაქი
ბალხოს საჯარო,ახალქალაქი
მარტუნის საჯარო,ახალქალაქი
მაჭატიის საჯარო,ახალქალაქი
პტენის საჯარო,ახალქალაქი
აფნიის საჯარო,ახალქალაქი
ბეჟანოს საჯარო,ახალქალაქი
ბოზალის საჯარო,ახალქალაქი
კულიკამის საჯარო,ახალქალაქი
№4 საჯარო,ახალქალაქი
არაგვის საჯარო,ახალქალაქი
№1 საჯარო,ახალქალაქი
გოგაშენის საჯარო,ახალქალაქი
კორხის საჯარო,ახალქალაქი
დილისკის №1 საჯარო,ახალქალაქი
მიასნიკიანის საჯარო,ახალქალაქი
ოკამის №2 საჯარო,ახალქალაქი
აბულის საჯარო,ახალქალაქი
პატარა სამსარის საჯარო,ახალქალაქი
ბარალეთის №1 საჯარო,ახალქალაქი
დილისკის №2 საჯარო,ახალქალაქი
კარტიკამის საჯარო,ახალქალაქი
მერენიის საჯარო,ახალქალაქი
ბუღაშენის საჯარო,ახალქალაქი
ბურნაშეთის საჯარო,ახალქალაქი
№1,ახალქალაქი
№2,ახალქალაქი
№3,ახალქალაქი
№4,ახალქალაქი
№5,ახალქალაქი
აბულის საჯარო სკოლა,ახალქალაქი
აგანის საჯარო სკოლა,ახალქალაქი
აზავრეთის საჯარო სკოლა,ახალქალაქი
აზმანის საჯარო სკოლა,ახალქალაქი
ალათუმანის საჯარო სკოლა,ახალქალაქი
ალასტანის საჯარო სკოლა,ახალქალაქი
არაგვის საჯარო სკოლა,ახალქალაქი
აფნიის საჯარო სკოლა,ახალქალაქი
ბავრის საჯარო სკოლა,ახალქალაქი
ბალხოს საჯარო სკოლა,ახალქალაქი
ბარალეთის №1 საჯარო სკოლა,ახალქალაქი
ბარალეთის №2 საჯარო სკოლა,ახალქალაქი
ბეჟანოს საჯარო სკოლა,ახალქალაქი
ბოზალის საჯარო სკოლა,ახალქალაქი
ბუზავეთის საჯარო სკოლა,ახალქალაქი
ბურნაშეთის საჯარო სკოლა,ახალქალაქი
ბუღაშენის საჯარო სკოლა,ახალქალაქი
გოგაშენის საჯარო სკოლა,ახალქალაქი
გოკიოს საჯარო სკოლა,ახალქალაქი
გომანის საჯარო სკოლა,ახალქალაქი
დადეშის საჯარო სკოლა,ახალქალაქი
დიდი სამსარის საჯარო სკოლა,ახალქალაქი
დილისკის №1 საჯარო სკოლა,ახალქალაქი
დილისკის №2 საჯარო სკოლა,ახალქალაქი
ვარევანის საჯარო სკოლა,ახალქალაქი
ვაჩიანის საჯარო სკოლა,ახალქალაქი
ზაკის საჯარო სკოლა,ახალქალაქი
თახჩის საჯარო სკოლა,ახალქალაქი
იხტილის საჯარო სკოლა,ახალქალაქი
კარტიკამის საჯარო სკოლა,ახალქალაქი
კარწახის საჯარო სკოლა,ახალქალაქი
კიროვაკანის საჯარო სკოლა,ახალქალაქი
კოთელიის საჯარო სკოლა,ახალქალაქი
კორხის საჯარო სკოლა,ახალქალაქი
კოჩიოს საჯარო სკოლა,ახალქალაქი
კულიკამის საჯარო სკოლა,ახალქალაქი
კუმურდოს საჯარო სკოლა,ახალქალაქი
ლომატურცხის საჯარო სკოლა,ახალქალაქი
მარტუნის საჯარო სკოლა,ახალქალაქი
მაჭატიის საჯარო სკოლა,ახალქალაქი
მერენიის საჯარო სკოლა,ახალქალაქი
მიასნიკიანის საჯარო სკოლა,ახალქალაქი
მოდეგამის საჯარო სკოლა,ახალქალაქი
მურჯახეთის საჯარო სკოლა,ახალქალაქი
ოკამის №1 საჯარო სკოლა,ახალქალაქი
ოკამის №2 საჯარო სკოლა,ახალქალაქი
ოლავერდის საჯარო სკოლა,ახალქალაქი
ორჯის საჯარო სკოლა,ახალქალაქი
პატარა სამსარის საჯარო სკოლა,ახალქალაქი
პტენის საჯარო სკოლა,ახალქალაქი
სულდის საჯარო სკოლა,ახალქალაქი
ტურცხის საჯარო სკოლა,ახალქალაქი
ქარცეფის საჯარო სკოლა,ახალქალაქი
ღადოლარის საჯარო სკოლა,ახალქალაქი
ჩამდურის საჯარო სკოლა,ახალქალაქი
ჩუნჩხის საჯარო სკოლა,ახალქალაქი
ხავეთის საჯარო სკოლა,ახალქალაქი
ხანდოს საჯარო სკოლა,ახალქალაქი
ხორენიის საჯარო სკოლა,ახალქალაქი
ხულგუმოს საჯარო სკოლა,ახალქალაქი
საჯარო,ახალქალაქი
სხვა სკოლა,ახალციხე
დიდი პამაჯის საჯარო,ახალციხე
ღრელის საჯარო,ახალციხე
წინუბნის საჯარო,ახალციხე
ჭვინთის საჯარო,ახალციხე
ჭაჭარაქის საჯარო,ახალციხე
წნისის საჯარო,ახალციხე
ურავლის საჯარო,ახალციხე
ვალის №2 საჯარო,ახალციხე
ზიკილიის საჯარო,ახალციხე
გურკელის საჯარო,ახალციხე
ანდრიაწმინდის საჯარო,ახალციხე
ტყემლანის საჯარო,ახალციხე
ფერსის საჯარო,ახალციხე
ხეოთის საჯარო,ახალციხე
წყალთბილის საჯარო,ახალციხე
№6 საჯარო,ახალციხე
საძელის საჯარო,ახალციხე
პატარა პამაჯის საჯარო,ახალციხე
ნაოხრების საჯარო,ახალციხე
მინაძის საჯარო,ახალციხე
№5 საჯარო,ახალციხე
ანის საჯარო,ახალციხე
№4 საჯარო,ახალციხე
მუსხის საჯარო,ახალციხე
კლდის საჯარო,ახალციხე
წყრუთის საჯარო,ახალციხე
№1 საჯარო,ახალციხე
ვალის №3 საჯარო,ახალციხე
სხვილისის საჯარო,ახალციხე
№2 საჯარო,ახალციხე
№7 საჯარო,ახალციხე
თისელის საჯარო,ახალციხე
ვალის №1 საჯარო,ახალციხე
საყუნეთის საჯარო,ახალციხე
აწყურის საჯარო,ახალციხე
№3 საჯარო,ახალციხე
ვალის №4 საჯარო,ახალციხე
ხერხემი,ახალციხე
მესხის,ახალციხე
მზექა,ახალციხე
სვირის,ახალციხე
ჭობისხევის,ახალციხე
სხვა,ახმეტა
№1,ახმეტა
№2,ახმეტა
№3,ახმეტა
აწყურის საჯარო სკოლა,ახმეტა
ბირკიანის საჯარო სკოლა,ახმეტა
დუისის საჯარო სკოლა,ახმეტა
დუმასტურის საჯარო სკოლა,ახმეტა
ზემო ალვანის №1 საჯარო სკოლა,ახმეტა
ზემო ალვანის №2 საჯარო სკოლა,ახმეტა
კასრისწყალის საჯარო სკოლა,ახმეტა
მატნის №1 საჯარო სკოლა,ახმეტა
მატნის №2 საჯარო სკოლა,ახმეტა
მაღრაანის საჯარო სკოლა,ახმეტა
ნადუქნარის საჯარო სკოლა,ახმეტა
ომალოს საჯარო სკოლა,ახმეტა
ოჟიოს საჯარო სკოლა,ახმეტა
ოსიაურის საჯარო სკოლა,ახმეტა
საკობიანოს საჯარო სკოლა,ახმეტა
ქვემო ალვანის საჯარო სკოლა,ახმეტა
ქისტაურის საჯარო სკოლა,ახმეტა
ყვარელწყლის საჯარო სკოლა,ახმეტა
ხორხელის საჯარო სკოლა,ახმეტა
ჯოყოლოს საჯარო სკოლა,ახმეტა
ალვნის,ახმეტა
არგოხის საბაზო,ახმეტა
სხვა სკოლა,ბათუმი
№30 საჯარო,ბათუმი
№8 საჯარო,ბათუმი
№22 საჯარო,ბათუმი
№18 საჯარო,ბათუმი
№10 საჯარო,ბათუმი
№15 საჯარო,ბათუმი
№25 საჯარო,ბათუმი
№16 საჯარო,ბათუმი
№3 საჯარო,ბათუმი
№5 საჯარო,ბათუმი
№14 საჯარო,ბათუმი
№6 საჯარო,ბათუმი
№7 საჯარო,ბათუმი
№13 საჯარო,ბათუმი
№17 საჯარო,ბათუმი
№20 საჯარო,ბათუმი
№31 საჯარო,ბათუმი
№31 საჯარო,ბათუმი
№4 საჯარო,ბათუმი
№9 საჯარო,ბათუმი
№11 საჯარო,ბათუმი
№26 საჯარო,ბათუმი
№29 საჯარო,ბათუმი
№23 საჯარო,ბათუმი
№27 საჯარო,ბათუმი
№28 საჯარო,ბათუმი
ლედა,ბათუმი
გიმნაზია21ე საუკუნე,ბათუმი
თაობა  XXI,ბათუმი
რწმენა,ბათუმი
იტალიური სკოლა,ბათუმი
სკოლა ლიცეუმი მასტერკლასი,ბათუმი
ფრანგული სკოლა,ბათუმი
ნერგები,ბათუმი
განათლება,ბათუმი
წმინდა ანდრია პირველწოდებულის სახელობის სკოლა,ბათუმი
ჩაღლარის საგანმანათლებლო დაწესებულებების ქ. რ.შაჰინის სახელობის მეგობრობის სკოლალიცეუმი,ბათუმი
სკოლა ევრო2000,ბათუმი
მრავალდარგობრივი გიმნაზია იბერია,ბათუმი
ახალგაზრდობა,ბათუმი
გორდას   კერძო მრავალპროფილიანი საერო ელიტარული საშუალო სკოლა,ბათუმი
არილი,ბათუმი
კავკასიის ბიზნესის სკოლა,ბათუმი
მედიანა 2011,ბათუმი
მომავლის სკოლა,ბათუმი
№1 საჯარო,ბათუმი
№2 საჯარო,ბათუმი
სკოლა  ნიკე,ბათუმი
იუ ჯი,ბათუმი
მედიანა 2011,ბათუმი
N 1 საჯარო,ბათუმი
N 2 საჯარო,ბათუმი
N 3 საჯარო,ბათუმი
№1 საჯარო,ბათუმი
№2 საჯარო,ბათუმი
შპს მეგასკოლა,ბათუმი
ქართულ-ამერიკული სკოლა ''პროგრესი'',ბათუმი
32,ბათუმი
ელორაიას,ბათუმი
მონპარნასი,ბათუმი
პანსიონი,ბათუმი
სალიბაურის,ბათუმი
ქვემო ახალშენის,ბათუმი
სხვა სკოლა,ბაღდათი
ტარიელ კვირიკაშვილის სახელობის    წითელხევის საჯარო,ბაღდათი
გიორგი გეწაძის სახელობის    პირველი ობჩის საჯარო,ბაღდათი
№1 საჯარო,ბაღდათი
№2 საჯარო,ბაღდათი
ფერსათის №1 საჯარო,ბაღდათი
ფერსათის №2 საჯარო,ბაღდათი
ვარციხის საჯარო,ბაღდათი
ნერგეეთის საჯარო,ბაღდათი
როკითის საჯარო,ბაღდათი
წყალთაშუის საჯარო,ბაღდათი
ზეგნის №1 საჯარო,ბაღდათი
ზეგნის №2 საჯარო,ბაღდათი
ხანის საჯარო,ბაღდათი
საკრაულის საჯარო,ბაღდათი
როხის საჯარო,ბაღდათი
დიმის №1 საჯარო,ბაღდათი
დიმის №2 საჯარო,ბაღდათი
დიმის საჯარო,ბაღდათი
პირველი ობჩის საჯარო,ბაღდათი
მეორე ობჩის საჯარო,ბაღდათი
კოტე ფოცხვერაშვილის სახელობის    წითელხევის  საჯარო,ბაღდათი
დიმის №2 საჯარო,ბაღდათი
დიმის საჯარო,ბაღდათი
ვარციხის საჯარო,ბაღდათი
მეორე ობჩის საჯარო,ბაღდათი
პირველი ობჩის საჯარო,ბაღდათი
საკრაულის საჯარო,ბაღდათი
ფერსათის №1 საჯარო,ბაღდათი
წყალთაშუის საჯარო,ბაღდათი
გიორგი გეწაძის სახელობის    პირველი ობჩის საჯარო,ბაღდათი
ტარიელ კვირიკაშვილის სახელობის    წითელხევის საჯარო,ბაღდათი
№1 საჯარო,ბაღდათი
№2 საჯარო,ბაღდათი
დიმის 3,ბაღდათი
მაიაკოვსკის,ბაღდათი
მაიაკოვსკის 2,ბაღდათი
ნინოშვილის,ბაღდათი
ობჩის,ბაღდათი
ქვედა ზეგნის 2,ბაღდათი
წითელხევის 2,ბაღდათი
სხვა,ბოლნისი
კერძო საშუალო სკოლა დავითიანი - მარინა გორშკოვა,ბოლნისი
წმინდა იოანე ბოლნელის სახელობის სკოლა,ბოლნისი
№1,ბოლნისი
№2,ბოლნისი
№3,ბოლნისი
№5,ბოლნისი
აკაურთის საჯარო სკოლა,ბოლნისი
ბოლნისის საჯარო სკოლა,ბოლნისი
გეტას საჯარო სკოლა,ბოლნისი
დაბა კაზრეთის №1 საჯარო სკოლა,ბოლნისი
დაბა კაზრეთის №2 საჯარო სკოლა,ბოლნისი
დარბაზის საჯარო სკოლა,ბოლნისი
დისველის საჯარო სკოლა,ბოლნისი
თამარისის საჯარო სკოლა,ბოლნისი
მამხუტის საჯარო სკოლა,ბოლნისი
მუხრანას საჯარო სკოლა,ბოლნისი
ნახიდურის საჯარო სკოლა,ბოლნისი
რატევანის საჯარო სკოლა,ბოლნისი
რაჭისუბნის საჯარო სკოლა,ბოლნისი
სავანეთის საჯარო სკოლა,ბოლნისი
ტალავერის №1 საჯარო სკოლა,ბოლნისი
ტალავერის №2 საჯარო სკოლა,ბოლნისი
ტანძიის საჯარო სკოლა,ბოლნისი
ფარიზის საჯარო სკოლა,ბოლნისი
ქვემო არქევნის საჯარო სკოლა,ბოლნისი
ქვემო ბოლნისის №1 საჯარო სკოლა,ბოლნისი
ქვემო ბოლნისის №2 საჯარო სკოლა,ბოლნისი
ქვეშის საჯარო სკოლა,ბოლნისი
ცურტავის საჯარო სკოლა,ბოლნისი
ძველი ქვეშის საჯარო სკოლა,ბოლნისი
ჭაპალის საჯარო სკოლა,ბოლნისი
ხატისოფლის საჯარო სკოლა,ბოლნისი
ხიდისყურის საჯარო სკოლა,ბოლნისი
ჯავშანიანის საჯარო სკოლა,ბოლნისი
სხვა,ბორჯომი
შპს ივანე ჯავახიშვილის სახელობის ბორჯომის კერძო ზოგადსაგანმანათლებლო სკოლა,ბორჯომი
№1,ბორჯომი
№3,ბორჯომი
№4,ბორჯომი
№6,ბორჯომი
ანდეზიტის საჯარო სკოლა,ბორჯომი
ახალდაბის საჯარო სკოლა,ბორჯომი
ბაკურიანის საჯარო სკოლა,ბორჯომი
ბალანთას საჯარო სკოლა,ბორჯომი
დვირის საჯარო სკოლა,ბორჯომი
კორტანეთის საჯარო სკოლა,ბორჯომი
ლიკანის საჯარო სკოლა,ბორჯომი
მოლითის საჯარო სკოლა,ბორჯომი
რველის საჯარო სკოლა,ბორჯომი
სოფელ ტაძრისის საჯარო სკოლა,ბორჯომი
ტაბაწყურის საჯარო სკოლა,ბორჯომი
ქვაბისხევის საჯარო სკოლა,ბორჯომი
ყვიბისის საჯარო სკოლა,ბორჯომი
ციხისჯვარის საჯარო სკოლა,ბორჯომი
წაღვერის საჯარო სკოლა,ბორჯომი
ჭობისხევის საჯარო სკოლა,ბორჯომი
სხვა სკოლა,გარდაბანი
ნორიოს საჯარო,გარდაბანი
ვახტანგისის №2 საჯარო,გარდაბანი
ჯანდარას საჯარო,გარდაბანი
კრწანისის საჯარო,გარდაბანი
მუხრო საჯარო,გარდაბანი
სართიჭალის №1 საჯარო,გარდაბანი
ნაზარლოს საჯარო,გარდაბანი
ლემშვენიერას საჯარო,გარდაბანი
ქესალოს საჯარო,გარდაბანი
ახალი სამგორის საჯარო,გარდაბანი
მარტყოფის №1 საჯარო,გარდაბანი
ქვემო კაპანახჩის საჯარო,გარდაბანი
ვახტანგისის №1 საჯარო,გარდაბანი
გამარჯვების საჯარო,გარდაბანი
საცხენისის საჯარო,გარდაბანი
ყარათაკლიას საჯარო,გარდაბანი
ვაზიანის №1 საჯარო,გარდაბანი
ზურაბ ბეგიაშვილის სახელობის    კუმისის საჯარო,გარდაბანი
სართიჭალის №3 საჯარო,გარდაბანი
აქთაქლის საჯარო,გარდაბანი
№4 საჯარო,გარდაბანი
ყარაჯალას საჯარო,გარდაბანი
№3 საჯარო,გარდაბანი
ვაზიანის №2 საჯარო,გარდაბანი
სართიჭალის №2 საჯარო,გარდაბანი
მარტყოფის №2 საჯარო,გარდაბანი
ნაგების საჯარო,გარდაბანი
თელეთის საჯარო,გარდაბანი
ახალსოფლის საჯარო,გარდაბანი
კალინინოს საჯარო,გარდაბანი
№6 საჯარო,გარდაბანი
ლევან დევდარიანის სახელობის   №1 საჯარო,გარდაბანი
მუღანლოს საჯარო,გარდაბანი
ფოლადაანთკარის საჯარო,გარდაბანი
თაზაქენდის საჯარო,გარდაბანი
ნანა,გარდაბანი
2,გარდაბანი
5,გარდაბანი
7,გარდაბანი
გარდაბნის,გარდაბანი
გიგანდი,გარდაბანი
დაბა კაზრეთის 1,გარდაბანი
კაპანახჩის,გარდაბანი
საჯარო,გარდაბანი
სხვა სკოლა,გორი
№10 საჯარო,გორი
ბერბუკის საჯარო,გორი
ხელთუბნის საჯარო,გორი
კარალეთის №2 საჯარო,გორი
ქვახვრელის საჯარო,გორი
მერეთის საჯარო,გორი
გორის №4 საჯარო,გორი
ქვემო ნიქოზის საჯარო,გორი
წითელუბნის საჯარო,გორი
ახალხიზის საჯარო,გორი
უფლისციხის საჯარო,გორი
ზემო ხვითის საჯარო,გორი
ახრისის საჯარო,გორი
მეღვრეკისის საჯარო,გორი
ქვემო სობისის საჯარო,გორი
ქვეშის საჯარო,გორი
პატარა გარეჯვრის საჯარო,გორი
სკრის საჯარო,გორი
№3 საჯარო,გორი
№2 საჯარო,გორი
№11 საჯარო,გორი
ფლავის საჯარო,გორი
ბნავისი საჯარო,გორი
საქაშეთის საჯარო,გორი
კირბლის საჯარო,გორი
რეხის საჯარო,გორი
შავშვების საჯარო,გორი
№8 საჯარო,გორი
ფხვენისის საჯარო,გორი
მეჯვრისხევის საჯარო,გორი
არბოს საჯარო,გორი
ქვემო ხვითის საჯარო,გორი
შინდისის საჯარო,გორი
ატენის საჯარო,გორი
ტყვიავის საჯარო,გორი
ყელქცეულის საჯარო,გორი
№1 საჯარო,გორი
№6 საჯარო,გორი
კარალეთის №1 საჯარო,გორი
სვენეთის საჯარო,გორი
ზერტის საჯარო,გორი
პატარა მეჯვრისხევის საჯარო,გორი
ტირძნისის საჯარო,გორი
№9 საჯარო,გორი
ერგნეთმამისაანთ უბნის საჯარო,გორი
აძვის საჯარო,გორი
№7 საჯარო,გორი
ქიწნისის საჯარო,გორი
სათემოს საჯარო,გორი
ტინისხიდის საჯარო,გორი
ვარიანის საჯარო,გორი
ქერეს საჯარო,გორი
გორის   ახალდაბის საჯარო,გორი
კარბის საჯარო,გორი
ხიდისთავის საჯარო,გორი
№5 საჯარო,გორი
ზემო ნიქოზის საჯარო,გორი
არაშენდის საჯარო,გორი
№12 საჯარო,გორი
ძევერის საჯარო,გორი
დიცის საჯარო,გორი
თორტიზის საჯარო,გორი
ბერშუეთის საჯარო,გორი
ხურვალეთის საჯარო,გორი
ღირსი მამა გიორგი მთაწმინდელის გორის გიმნაზია,გორი
გორის წმინდა გიორგის სახელობის სკოლალიცეუმი,გორი
შიდა ქართლის საერო კოლეჯი,გორი
თამარიონი,გორი
საუნჯე  გორის კერძო საშუალო სკოლა საუნჯე,გორი
შპს სკოლა ეისი,გორი
ეისი,გორი
ამერიკის უნივერსიტეტის სკოლა,გორი
ბოშურის,გორი
ზეღდულეთის,გორი
ოთარშენის,გორი
სხვა სკოლა,გურჯაანი
კალაურის საჯარო,გურჯაანი
ჭერემის საჯარო,გურჯაანი
ვაზისუბნის საჯარო,გურჯაანი
ჯიმითის საჯარო,გურჯაანი
ვეჯინის საჯარო,გურჯაანი
№3 საჯარო,გურჯაანი
გურჯაანის  საჯარო,გურჯაანი
სოსო ღვინიაშვილის სახელობის    ზემო კაჭრეთის საჯარო,გურჯაანი
მელაანის საჯარო,გურჯაანი
ველისციხის საჯარო,გურჯაანი
ბაკურციხის საჯარო,გურჯაანი
№1 საჯარო,გურჯაანი
ახაშნის საჯარო,გურჯაანი
ჭანდარის საჯარო,გურჯაანი
ჩუმლაყის საჯარო,გურჯაანი
№2 საჯარო,გურჯაანი
მუკუზნის საჯარო,გურჯაანი
გურამ ჭილაშვილის სახელობის   №4 საჯარო,გურჯაანი
ჩალაუბნის საჯარო,გურჯაანი
კოლაგის საჯარო,გურჯაანი
შაშიანის საჯარო,გურჯაანი
ვაჩნაძიანის საჯარო,გურჯაანი
არაშენდის საჯარო,გურჯაანი
კარდენახის საჯარო,გურჯაანი
კაჭრეთის საჯარო,გურჯაანი
6,გურჯაანი
გიმნაზია,გურჯაანი
ზეგნის,გურჯაანი
სხვა,დედოფლისწყარო
შპს ბენაური,დედოფლისწყარო
წმინდა მეფე ვახტანგ გორგასლის სახელობის სკოლა-ინტერნატი,დედოფლისწყარო
№1,დედოფლისწყარო
№2,დედოფლისწყარო
არბოშიკის საჯარო სკოლა,დედოფლისწყარო
არხილოსკალოს საჯარო სკოლა,დედოფლისწყარო
გამარჯვების საჯარო სკოლა,დედოფლისწყარო
ზემო მაჩხაანის საჯარო სკოლა,დედოფლისწყარო
ზემო ქედის №1 საჯარო სკოლა,დედოფლისწყარო
ზემო ქედის №2 საჯარო სკოლა,დედოფლისწყარო
ოზაანის საჯარო სკოლა,დედოფლისწყარო
საბათლოს საჯარო სკოლა,დედოფლისწყარო
სამთაწყაროს საჯარო სკოლა,დედოფლისწყარო
სამრეკლოს საჯარო სკოლა,დედოფლისწყარო
